Product,Price,Rating,Description,Url,Product Review ID
ASUS TUF Gaming F15 Core i5 10th Gen 10300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"₹51,990",4,"Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 Home, Microsoft Office Home & Student 2021, 1 Year McAfee1 Year Onsite Warranty",/asus-tuf-gaming-f15-core-i5-10th-gen-10300h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lhb-hn355ws-laptop/p/itme8c93067ece71?pid=COMGGY2THGDGVTG6&lid=LSTCOMGGY2THGDGVTG6FGCKKF&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_9_210&otracker=search&otracker1=search&fm=organic&iid=962af501-aa12-44d5-9547-d2d9be6028be.COMGGY2THGDGVTG6.SEARCH&ppt=None&ppn=None&ssid=t4xkzbqpz40000001699377450442&qH=c5d334db81c10595,9
Lenovo LOQ AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹97,990",4.7,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,/lenovo-loq-amd-ryzen-7-octa-core-7840hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15aph8-gaming-laptop/p/itm21f19c8b9bf94?pid=COMGRC9RBJNHXXKY&lid=LSTCOMGRC9RBJNHXXKYZHLCDZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_9_211&otracker=search&otracker1=search&fm=organic&iid=en_oZygFHhP5ItuIE_WrDaRuWloyLNwbzoH6dwI_tWXyrZWZKEe9HKKeZB2HYL_lVZ3_XqKGLIfklPV9shS2Ui-5A%3D%3D&ppt=None&ppn=None&ssid=t4xkzbqpz40000001699377450442&qH=c5d334db81c10595,9
SAMSUNG Galaxy Book Go Snapdragon 7c Gen 2 - (4 GB/128 GB EMMC Storage/Windows 11 Home) NP340XLA-KA1IN...,"₹29,990",3.9,Qualcomm Snapdragon 7c Gen 2 Processor4 GB LPDDR4X RAMWindows 11 Operating System35.56 cm (14 Inch) DisplayOffice Home and Student 20211 Year Onsite Warranty,/samsung-galaxy-book-go-snapdragon-7c-gen-2-4-gb-128-gb-emmc-storage-windows-11-home-np340xla-ka1in-thin-light-laptop/p/itm9659f64b37981?pid=COMGCFN8JMVHPHNZ&lid=LSTCOMGCFN8JMVHPHNZRG2BGK&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_9_212&otracker=search&otracker1=search&fm=organic&iid=962af501-aa12-44d5-9547-d2d9be6028be.COMGCFN8JMVHPHNZ.SEARCH&ppt=None&ppn=None&ssid=t4xkzbqpz40000001699377450442&qH=c5d334db81c10595,9
realme Book Prime Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Li...,"₹46,990",4.3,Intel Core i5 Processor (11th Gen)16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Domestic Warranty,/realme-book-prime-core-i5-11th-gen-11320h-16-gb-512-gb-ssd-windows-11-home-cloudpro002-thin-light-laptop/p/itm04fc56defb507?pid=COMGCWBEDBYGSMA6&lid=LSTCOMGCWBEDBYGSMA6UDVMC8&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_9_213&otracker=search&otracker1=search&fm=organic&iid=962af501-aa12-44d5-9547-d2d9be6028be.COMGCWBEDBYGSMA6.SEARCH&ppt=None&ppn=None&ssid=t4xkzbqpz40000001699377450442&qH=c5d334db81c10595,9
HP Pavilion Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 15-eh2024AU Thin and Light La...,"₹59,100",4.3,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/hp-pavilion-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-15-eh2024au-thin-light-laptop/p/itm7ad928f1b0351?pid=COMGCGST9RM6UYQP&lid=LSTCOMGCGST9RM6UYQPM8BE8P&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_9_214&otracker=search&otracker1=search&fm=organic&iid=962af501-aa12-44d5-9547-d2d9be6028be.COMGCGST9RM6UYQP.SEARCH&ppt=None&ppn=None&ssid=t4xkzbqpz40000001699377450442&qH=c5d334db81c10595,9
HP Pavilion x360 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0074TU 2 in 1 ...,"₹70,990",4.3,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty,/hp-pavilion-x360-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-14-ek0074tu-2-1-laptop/p/itm84df74e5ba8c3?pid=COMGH7VYRA4HRGYK&lid=LSTCOMGH7VYRA4HRGYKCWKIQ8&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_9_215&otracker=search&otracker1=search&fm=organic&iid=962af501-aa12-44d5-9547-d2d9be6028be.COMGH7VYRA4HRGYK.SEARCH&ppt=None&ppn=None&ssid=t4xkzbqpz40000001699377450442&qH=c5d334db81c10595,9
DELL Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 2-in-1 2 in 1 Laptop,"₹72,990",4.5,"Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 CoresRAM & Storage: 8GB DDR4 & 512GB SSDGraphics & Keyboard: Integrated & Backlit Keyboard + Fingerprint ReaderDisplay: 14.0"" FHD+ WVA Truelife Touch Narrow Border 250 nits, Dell Active PenIntel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Hardware Service",/dell-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-new-inspiron-14-2-in-1-2-1-laptop/p/itmd4f75b0fd8b1a?pid=COMGJ75HWZZMXPBJ&lid=LSTCOMGJ75HWZZMXPBJQHBCK1&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_9_216&otracker=search&otracker1=search&fm=organic&iid=962af501-aa12-44d5-9547-d2d9be6028be.COMGJ75HWZZMXPBJ.SEARCH&ppt=None&ppn=None&ssid=t4xkzbqpz40000001699377450442&qH=c5d334db81c10595,9
Lenovo LOQ Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,"₹1,11,990",4.4,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,/lenovo-loq-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15irh8-gaming-laptop/p/itm0a107f7d8e2af?pid=COMGRC9RWM59MRYP&lid=LSTCOMGRC9RWM59MRYPQBPTVD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_217&otracker=search&otracker1=search&fm=organic&iid=en_IFgpLthgrNEvZNKyxUv-C9xZHCL7VMCwnWcBbtf_2hq3pDnh2WCUp-WzoEYYybfxWlEzWJpj-bPSzTb5_-szzQ%3D%3D&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
MSI Bravo 15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX65...,"₹55,990",4.4,AMD Ryzen 7 Octa Core Processor16 GB DDR RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty Term,/msi-bravo-15-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx6500m-144-hz-b5ed-035in-gaming-laptop/p/itm5bae12ee85e74?pid=COMGNY4F2QYD87BE&lid=LSTCOMGNY4F2QYD87BE9H9O25&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_218&otracker=search&otracker1=search&fm=organic&iid=en_IFgpLthgrNEvZNKyxUv-C9xZHCL7VMCwnWcBbtf_2hq1_v11v7kHYeuq77tIEiVK6288YJuJmDj1L7XDyw-07A%3D%3D&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
DELL Inspiron Ryzen 7 Octa Core 5825U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Notebook,"₹54,890",3.8,"Processor: AMD Ryzen 7-5825U (2.00 GHz up to 4.50 GHz)RAM & Storage: 8GB DDR4 (2 DIMM Slots) & 512GB SSDSoftware: Win 11 + Office H&S 2021Display: 15.6"" FHD WVA AG Narrow Border 120Hz 250 nitsPorts: 1 USB 3.2 Gen 1 port, 1 USB 3.2 Gen 1 Type-C port, 1 USB 2.0 port, 1 Headset jack, 1 HDMI 1.4 port*, 1 SD 3.0 card slotAMD Ryzen 7 Octa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD96.52 cm (38 cm) Display1 Year Onsite Warranty",/dell-inspiron-ryzen-7-octa-core-5825u-8-gb-512-gb-ssd-windows-11-home-3525-notebook/p/itmb346c552ca121?pid=COMGD436X2AWBFVT&lid=LSTCOMGD436X2AWBFVTIMUHFG&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_219&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMGD436X2AWBFVT.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
DELL Core i5 12th Gen 1235U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin a...,"₹63,786",4.2,"Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 CoresRAM & Storage: 8GB DDR4 & 1TB + 256GB SSDGraphics & Keyboard: Integrated & Standard KeyboardDisplay: 15.6"" FHD WVA AG 120Hz 250 nits Narrow BorderIntel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty",/dell-core-i5-12th-gen-1235u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-new-inspiron-15-laptop-thin-light/p/itm325dc428032ba?pid=COMGKAVGAGWWHZ2Y&lid=LSTCOMGKAVGAGWWHZ2YTPN3MS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_220&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMGKAVGAGWWHZ2Y.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15IAL7 Thin an...,"₹61,990",4,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty + 1 Year Accidental Damage Protection + 1 Year Premium Care,/lenovo-ideapad-slim-5-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15ial7-thin-light-laptop/p/itmcc25f14f7409a?pid=COMGGR9SQP6QHU64&lid=LSTCOMGGR9SQP6QHU64NIRA2F&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_221&otracker=search&otracker1=search&fm=organic&iid=en_IFgpLthgrNEvZNKyxUv-C9xZHCL7VMCwnWcBbtf_2hrVwom-qaPkKZVaWqkZcEJd1aXutOkayCSizwKO7lAbBA%3D%3D&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
Lenovo ThinkBook 15 Ryzen 7 Octa Core 7730U - (8 GB/512 GB SSD/DOS) ThinkBook 15 G5 Thin and Light Lap...,"₹52,013",3.7,AMD Ryzen 7 Octa Core Processor8 GB DDR4 RAMDOS Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/lenovo-thinkbook-15-ryzen-7-octa-core-7730u-8-gb-512-gb-ssd-dos-g5-thin-light-laptop/p/itm8ccdf8f3e6a05?pid=COMGQRD7Z6NGKKGD&lid=LSTCOMGQRD7Z6NGKKGDBECBYB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_222&otracker=search&otracker1=search&fm=organic&iid=en_IFgpLthgrNEvZNKyxUv-C9xZHCL7VMCwnWcBbtf_2hqYAXsNVOX5LYCdJ6BQBIiRzgThbk1oiiNCPZGz5WF3wg%3D%3D&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
Lenovo IdeaPad 3 Intel Celeron Dual Core 4th Gen N4020 - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thi...,"₹26,990",4,Intel Celeron Dual Core Processor (4th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD35.56 cm (14 inch) Display1 Year Onsite�Warranty,/lenovo-ideapad-3-intel-celeron-dual-core-4th-gen-n4020-4-gb-256-gb-ssd-windows-11-home-14igl05-thin-light-laptop/p/itm2922c34f97f17?pid=COMG72M9XXDCHEQZ&lid=LSTCOMG72M9XXDCHEQZXQCKHU&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_223&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMG72M9XXDCHEQZ.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,"₹53,999",4.3,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,/hp-victus-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15-fb0121ax-gaming-laptop/p/itmd48bb31d447ee?pid=COMGZNSBHNFH7HH5&lid=LSTCOMGZNSBHNFH7HH5LKUWZI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_224&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMGZNSBHNFH7HH5.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,"₹48,990",4.4,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itm81b1af1b436d3?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWCLGGQY&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_225&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMG8ZHDWJXZRHBW.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
MSI Katana 15 Core i7 12th Gen 12650H - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce ...,"₹82,990",4.9,Intel Core i7 Processor (12th Gen)8 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year On-Site & Carry-In Warranty,/msi-katana-15-core-i7-12th-gen-12650h-8-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-144-hz-b12udxk-1017in-gaming-laptop/p/itm188ece15c17f9?pid=COMGP8QVZHRWWNZF&lid=LSTCOMGP8QVZHRWWNZFGMXUA2&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_226&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMGP8QVZHRWWNZF.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹1,04,990",4.5,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home & Student 20193 Years Onsite�Warranty�+ 3 Years Legion Ultimate Support + 1 Year Accidental Damage Protection,/lenovo-legion-5-pro-ryzen-7-octa-core-5800h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-82jq00jcin-82jq0062in-82jq011fin-gaming-laptop/p/itm71ab8a1de490a?pid=COMG6ZFCB5CP39HX&lid=LSTCOMG6ZFCB5CP39HXUACVZD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_227&otracker=search&otracker1=search&fm=organic&iid=en_IFgpLthgrNEvZNKyxUv-C9xZHCL7VMCwnWcBbtf_2hpeyg-t7qc2b6j0bph59ySXIgaNys8tSD2yMeBfIKJNmw%3D%3D&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,"₹94,990",4.6,Intel Core i5 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,/lenovo-loq-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15irh8-gaming-laptop/p/itm03ca701d1d503?pid=COMGRFVBCHPXUNV5&lid=LSTCOMGRFVBCHPXUNV5H6FGYB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_228&otracker=search&otracker1=search&fm=organic&iid=en_IFgpLthgrNEvZNKyxUv-C9xZHCL7VMCwnWcBbtf_2hrJecLlX06ztH_gNWjQeGDPKjslMrEMtEu71ZmCJMAr8g%3D%3D&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
ASUS VivoBook K15 OLED (2022) Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312W...,"₹40,990",4.5,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty,/asus-vivobook-k15-oled-2022-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm6f7b92ce775c9?pid=COMG87FFHXJHKNE8&lid=LSTCOMG87FFHXJHKNE8AGVIXI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_229&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMG87FFHXJHKNE8.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
Infinix ZEROBOOK 13 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and ...,"₹47,990",4.1,Intel Core i5 Processor (13th Gen)16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,/infinix-zerobook-13-intel-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-zl513-thin-light-laptop/p/itmad7e026e8b8c5?pid=COMGRFPGW7JZGRRX&lid=LSTCOMGRFPGW7JZGRRXXZ99IS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_230&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMGRFPGW7JZGRRX.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
Lenovo LOQ AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹97,990",4.7,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,/lenovo-loq-amd-ryzen-7-octa-core-7840hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15aph8-gaming-laptop/p/itm21f19c8b9bf94?pid=COMGRC9RBJNHXXKY&lid=LSTCOMGRC9RBJNHXXKYZHLCDZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_231&otracker=search&otracker1=search&fm=organic&iid=en_IFgpLthgrNEvZNKyxUv-C9xZHCL7VMCwnWcBbtf_2hpeWCEmivXeveONJhNEHPG__XqKGLIfklPV9shS2Ui-5A%3D%3D&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
HP Victus Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,"₹56,990",4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD40.89 cm (16.1 Inch) Display1 Year Onsite Warranty,/hp-victus-core-i5-11th-gen-11400h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-16-d0310tx-gaming-laptop/p/itm0d520c75833a9?pid=COMGHYYK8FRAYF4Y&lid=LSTCOMGHYYK8FRAYF4YWATZKP&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_232&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMGHYYK8FRAYF4Y.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
Infinix X2 Slim Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light...,"₹33,990",4.2,Intel Core i5 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayNA1 year Onsite Warranty,/infinix-x2-slim-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-xl23-thin-light-laptop/p/itm64e2c4806f593?pid=COMGPU47HS3GZAK5&lid=LSTCOMGPU47HS3GZAK58I3PEE&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_233&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMGPU47HS3GZAK5.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
DELL Inspiron Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light...,"₹36,970",4.1,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,/dell-inspiron-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmf8176c4bff1f7?pid=COMG9QVUPFGPZGZ9&lid=LSTCOMG9QVUPFGPZGZ9FRBXBH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_234&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMG9QVUPFGPZGZ9.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
ASUS Vivobook 15 Touch Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EZ311WS Thin...,"₹44,500",4.3,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Touchscreen Display1 Year Onsite Warranty,/asus-vivobook-15-touch-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-x515ea-ez311ws-thin-light-laptop/p/itmb24b72260b2c9?pid=COMGEFDUVGNNCZVU&lid=LSTCOMGEFDUVGNNCZVU5TRIT6&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_235&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMGEFDUVGNNCZVU.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
Acer Predator (2023) Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,"₹1,64,990",4.5,Intel Core i9 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year International Travelers Warranty (ITW),/acer-predator-2023-core-i9-13th-gen-13900hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-ph16-71-gaming-laptop/p/itma129acdc979ee?pid=COMGZS9GBHXJEDNV&lid=LSTCOMGZS9GBHXJEDNV6SYADN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_236&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMGZS9GBHXJEDNV.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,"₹29,490",4.2,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD96.52 cm (38 cm) Display1 Year Onsite Warranty,/dell-inspiron-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-3515-thin-light-laptop/p/itmf4f3174c7d3d3?pid=COMG9NYDXVEFGPSG&lid=LSTCOMG9NYDXVEFGPSGIMQIWE&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_10_237&otracker=search&otracker1=search&fm=organic&iid=61d4deed-ce80-4515-8f29-412f1263e9b1.COMG9NYDXVEFGPSG.SEARCH&ppt=None&ppn=None&ssid=d3iners7n40000001699377450977&qH=c5d334db81c10595,10
